Normal,Tumor
0.08387502621094568,0.11962286387743076
0.10646886139651918,0.3576900412492634
0.15616481442650448,0.3783146729522687
0.15066051583141118,0.3441367118444314
0.25975047179702243,0.06246317030053035
0.18651708953659046,0.0
0.36669113021597816,0.3482616381850324
0.19631998322499475,0.20388921626399528
0.29366743552107355,0.1060695344725987
0.14725309289159152,0.03771361225692399
0.22237366324176974,0.4643488509133765
0.12376808555252672,0.2150854449027696
0.21435311386034808,0.22510312315851505
0.25172992241560077,0.1773718326458456
0.2585971901866219,0.3211549793753683
0.46597819249318506,0.18149675898644668
0.26944852170266304,0.18974661166764878
0.21194170685678337,0.19740718915733646
0.4136087230027259,0.3317619328226282
0.2174460054518767,0.25397760754272247
0.29335290417278254,0.22156747200942842
0.24800796812749,0.23747790218031822
0.29544977982805615,0.22156747200942842
0.09294401342000418,0.3459045374189747
0.29335290417278254,0.04537418974661167
0.3510694065841895,0.21744254566882737
0.3330362759488362,0.2280494991160872
0.29010274690710836,0.22392457277548616
0.26467812958691544,0.07012374779021803
0.19044873139022855,0.2339422510312316
0.07847557139861606,0.11019446081319977
0.21099811281191022,0.1773718326458456
0.3061962675613336,0.20860341779611077
0.4018662193331935,0.2150854449027696
0.2708114908785909,0.20624631703005306
0.05016775005242188,0.0
0.2259907737471168,0.40070713022981735
0.35070245334451666,0.14908662345315263
0.3005871251834766,0.36299351797289336
0.3665338645418327,0.2922804949911609
0.2392010903753407,0.2751915144372422
0.2460683581463619,0.2168532704773129
0.2432899979031243,0.20801414260459636
0.2362654644579576,0.11373011196228638
0.2735374292304466,0.22863877430760168
0.21943803732438666,0.36888626988803774
0.20350178234430696,0.08721272834413671
0.2509960159362549,0.22215674720094286
0.15438247011952191,0.07071302298173247
0.2764730551478297,0.3017088980553919
0.203816313692598,0.19269298762522097
0.2405640595512686,0.25220978196817917
0.12235269448521703,0.15144372421921037
0.16890333403229188,0.2834413671184443
0.2820821975256867,0.23040659988214499
0.1986789683371776,0.16971125515615793
0.23946319983224995,0.1915144372421921
0.21807506814845878,0.20447849145550973
0.3275319773537429,0.5085444902769594
0.289893059341581,0.22981732469063054
0.288582512057035,0.3429581614614025
0.21225623820507444,0.22038892162639953
0.34708534283916964,0.2822628167354155
0.30016775005242186,0.23629935179728936
0.0366429020759069,0.08485562757807896
0.18190396309498846,0.1944608131997643
0.26735164604738937,0.17265763111373011
0.13315160410987628,0.0
0.23820507443908576,0.2339422510312316
0.2222688194590061,0.23629935179728936
0.3454078423149507,0.18915733647613436
0.21545397357936671,0.1962286387743076
0.3196686936464667,0.1585150265173836
0.201509750471797,0.024749558043606366
0.2580729712728035,0.262816735415439
0.1375026210945691,0.681791396582204
0.4312749003984063,0.43193871538008255
0.21136506605158314,0.2009428403064231
0.15202348500733906,0.2887448438420743
0.40705598657999575,0.29169121979964646
0.2854896204655064,0.3146729522687095
0.18573076116586285,0.43429581614614027
0.18520654225204444,0.46375957572186216
0.19249318515412034,0.29169121979964646
0.23752358985112185,0.25869180907483796
0.30132103166282237,0.2545668827342369
0.09430698259593205,0.6629345904537419
0.3445690920528412,0.2875662934590454
0.21550639547074857,0.20153211549793754
0.2809289159152862,0.2097819681791397
0.33177815055567206,0.21272834413671185
0.19506185783183058,0.26163818503241015
0.17451247641014886,0.3512080141426046
0.30771650241140697,0.29935179728933414
0.34241979450618576,0.29522687094873307
0.2943489201090375,0.26163818503241015
0.2953449360452925,0.22863877430760168
0.21576850492765778,0.3606364172068356
0.11422730132103165,0.474366529169122
0.19799748374921364,0.25987035945786685
0.2549800796812749,0.23747790218031822
0.11983644369888864,0.0
0.15852379953868734,0.5391868002357101
0.21047389389809185,0.08956982911019447
0.2876913399035437,0.37418974661166765
0.13330886978402182,0.21567472009428404
0.24517718599287058,0.2581025338833235
0.22399874187460683,0.1991750147318798
0.11213042566575801,0.0
0.1612497378905431,0.13671184443134946
0.15789473684210525,0.02592810842663524
0.3060914237785699,0.1962286387743076
0.22032920947787793,0.18562168532704773
0.33969385615433,0.18856806128461992
0.15862864332145102,0.031231585150265175
0.3379115118473474,0.3017088980553919
0.4413399035437199,0.0
0.3003774376179492,0.36299351797289336
0.3675823023694694,0.30229817324690633
0.25754875235898506,0.24278137890394816
0.25,0.29345904537418976
0.058135877542461724,0.30465527401296405
0.2263577269867897,0.06246317030053035
0.21089326902914657,0.30465527401296405
0.2600650031453135,0.20447849145550973
0.2779932899979031,0.2197996464348851
0.1010169846928077,0.18444313494401887
0.2613755504298595,0.09487330583382439
0.33880268400083874,0.5880966411314085
0.3124344726357727,0.3146729522687095
0.268137974418117,0.2687094873305834
0.1743027888446215,0.14672952268709488
0.16906059970643741,0.1343547436652917
0.44217865380582927,0.6098998232174426
0.177762633675823,0.22274602239245728
0.1321555881736213,0.2545668827342369
0.2939295449779828,0.24926340601060698
0.2963933738729293,0.2852091926929876
0.19107779408681064,0.44018856806128465
0.1822184944432795,0.3017088980553919
0.2551897672468022,0.4820271066588097
0.21833717760536797,0.14672952268709488
0.04109876284336339,0.21921037124337067
0.20208639127699726,0.20919269298762522
0.2591738309918222,0.2068355922215675
0.33848815265254767,0.4189746611667649
0.2524114070035647,0.1862109605185622
0.27757391486684835,0.20860341779611077
0.11344097295030404,0.3512080141426046
0.08361291675403648,0.5097230406599883
0.33843573076116584,0.29345904537418976
0.3353952610610191,0.22451384796700058
0.21907108408471374,0.3559222156747201
0.30808345565107986,0.2097819681791397
0.3013734535542042,0.2121390689451974
0.29843782763682114,0.19681791396582204
0.25041937513105467,0.18385385975250443
0.3916439505137345,0.4908662345315262
0.1860452925141539,0.1915144372421921
0.11165862864332146,0.3134944018856806
0.2626860977144055,0.23924572775486153
0.3569406584189557,0.3576900412492634
0.22567624239882575,0.20801414260459636
0.150398406374502,0.03182086034177961
0.305724470538897,0.0
0.2571817991193122,0.2875662934590454
0.15595512686097712,0.42251031231585157
0.26656531767666175,0.22510312315851505
0.24370937303417906,0.26340601060695346
0.26132312853847767,0.3724219210371244
0.3761270706647096,0.2881555686505598
0.28879219962256236,0.2262816735415439
0.2031348291046341,0.7307012374779023
0.18945271545397357,0.20447849145550973
0.2320192912560285,0.4997053624042428
0.2204864751520235,0.20742486741308191
0.29450618578318305,0.44018856806128465
0.17933529041727825,0.17147908073070126
0.3022646257076955,0.18267530936947557
0.29492556091423777,0.2828520919269299
0.219647724889914,0.3883323512080142
0.18840427762633674,0.30760164997053624
0.29413923254351015,0.0394814378314673
0.17524638288949465,0.0
0.4018662193331935,0.23217442545668826
0.30897462780457113,0.4236888626988804
0.17828685258964141,0.12256923983500295
0.20858670580834554,0.23924572775486153
0.1512895785279933,0.22687094873305835
0.348605577689243,0.3317619328226282
0.2571817991193122,0.29522687094873307
0.2593835185573495,0.14731879787860933
0.22976514992660932,0.23924572775486153
0.17985950933109665,0.34236888626988804
0.3665338645418327,0.2280494991160872
0.22824491507653596,0.14024749558043606
0.3134829104634095,0.24572775486152035
0.21162717550849233,0.05715969357690042
0.20056615642692385,0.22274602239245728
0.17833927448102327,0.22687094873305835
0.130268400083875,0.40247495580436066
0.22415600754875234,0.18267530936947557
0.32381002306563217,0.23335297583971717
0.2818200880687775,0.1750147318797879
0.3586181589431746,0.25692398350029466
0.25728664290207587,0.14731879787860933
0.31484587963933736,0.2339422510312316
0.19637240511637657,0.17265763111373011
0.39028098133780664,0.3588685916322923
0.10070245334451666,0.41013553329404834
0.3251205703501782,0.07307012374779022
0.2213252254141329,0.2510312315851503
0.3106521283287901,0.19740718915733646
0.15380582931432166,0.2804949911608721
0.18777521492975466,0.2857984678845021
0.16890333403229188,0.25692398350029466
0.25089117215349127,0.23276370064820273
0.23998741874606835,0.33647613435474366
0.13650660515831411,0.22333529758397172
0.3793772279303837,0.22038892162639953
0.32517299224156004,0.19976428992339423
0.3826798070874397,0.3588685916322923
0.2545607045502201,0.2469063052445492
0.4087859089955965,0.26163818503241015
0.1951142797232124,0.1626399528579847
0.3182008806877752,0.2575132586918091
0.09336338855105891,0.4767236299351798
0.2335395261061019,0.0
0.26729922415600754,0.20153211549793754
0.17425036695323964,0.18444313494401887
0.21603061438456697,0.220978196817914
0.23228140071293774,0.2150854449027696
0.2861186831620885,0.23335297583971717
0.3422101069406584,0.2292280494991161
0.3575697211155378,0.18149675898644668
0.24748374921367158,0.23512080141426045
0.30273642273013207,0.35945786682380676
0.26441602013000626,0.2256923983500295
0.19223107569721115,0.2928697701826753
0.1310023065632208,0.3081909251620507
0.33817362130425666,0.2357100766057749
0.3096561123925351,0.23335297583971717
0.2796183686307402,0.2280494991160872
0.2380478087649402,0.3294048320565704
0.13110715034598447,0.5044195639363583
0.2961312644160201,0.2987625220978197
0.17267771021178444,0.1850324101355333
0.16565317676661773,0.423099587507366
0.21372405116376597,0.31938715380082505
0.12659886768714615,0.3400117855038303
0.3263786957433424,0.06776664702416028
0.23909624659257703,0.21862109605185623
0.2823967288739777,0.3182086034177961
0.18656951142797232,0.2763700648202711
0.3015831411197316,0.20388921626399528
0.29985321870413084,0.37418974661166765
0.15889075277836023,0.025338833235120803
0.12408261690081779,0.3400117855038303
0.3185154120360662,0.19210371243370655
0.19941287481652337,0.20624631703005306
0.28873977773118054,0.0
0.1687984902495282,0.20801414260459636
0.30672048647515204,0.2009428403064231
0.12528832040260013,0.4820271066588097
0.2870622772069616,0.22510312315851505
0.2509435940448731,0.3123158515026518
0.10793667435521073,0.29817324690630526
0.3089222059131893,0.3789039481437832
0.1863074019710631,0.2339422510312316
0.21571608303627593,0.25869180907483796
0.22772069616271753,0.18680023571007662
0.32286642902075907,0.2009428403064231
0.27400922625288315,0.1614614024749558
0.21246592577060178,0.24160282852091927
0.31253931641853633,0.02357100766057749
0.22095827217446007,0.14496169711255158
0.3107045502201719,0.22510312315851505
0.1666491927028727,0.22215674720094286
0.15653176766617738,0.2103712433706541
0.15165653176766616,0.0
0.24397148249108824,0.0713022981732469
0.33345565107989095,0.23688862698880378
0.1707381002306563,0.0
0.20350178234430696,0.23040659988214499
0.2550325015726567,0.23512080141426045
0.37450199203187245,0.0
0.2700775843992451,0.27754861520329993
0.178758649612078,0.1850324101355333
0.1617739568043615,0.1862109605185622
0.176452086391277,0.1803182086034178
0.2882155588173621,0.21390689451974074
0.17870622772069614,0.23217442545668826
0.23044663451457328,0.1750147318797879
0.06647095827217445,0.0
0.17692388341371354,0.2716558632881556
0.16827427133570977,0.16794342958161462
0.11899769343677918,0.3930465527401297
0.2086391276997274,0.30760164997053624
0.19479974837492137,0.12551561579257514
0.20145732858041515,0.22687094873305835
0.2528832040260013,0.21272834413671185
0.29518767037114696,0.43547436652916915
0.27773118054099394,0.39422510312315856
0.4510379534493604,0.464938126104891
0.1149087859089956,0.020035356511490868
0.4713252254141329,0.32999410724808487
0.25110085971901863,0.3134944018856806
0.3540050325015726,0.5668827342368886
0.19626756133361292,0.4590453741897466
0.1766093520654225,0.24337065409546257
0.17398825749633046,0.136122569239835
0.16172153491297966,0.26635238656452564
0.23783812119941286,0.2121390689451974
0.2996959530299853,0.23276370064820273
0.3165233801635563,0.20742486741308191
0.29476829524009224,0.23688862698880378
0.11621933319354162,0.38774307601649977
0.3301006500314531,0.33352975839717147
0.3041518137974418,0.29699469652327637
0.2589641434262948,0.3494401885680613
0.18829943384357306,0.6193282262816736
0.12020339693856152,0.04714201532115498
0.15123715663661144,0.2121390689451974
0.16795973998741873,0.0
0.18300482281400712,0.0
0.21791780247431325,0.19563936358279319
0.22378905430907944,0.22451384796700058
0.20271545397357935,0.0
0.1695848186202558,0.03889216263995286
0.17383099182218495,0.058338243959929294
0.1016460473893898,0.26104890984089574
0.27919899349968547,0.22156747200942842
0.30168798490249527,0.3635827931644078
0.21776053680016774,0.18856806128461992
0.2468546865170895,0.2404242781378904
0.16759278674774586,0.20447849145550973
0.16460473893898092,0.3081909251620507
0.22106311595722372,0.41838538597525043
0.2213252254141329,0.2846199175014732
0.16947997483749214,0.3235120801414261
0.2720696162717551,0.17265763111373011
0.2734850073390648,0.1944608131997643
0.17886349339484167,0.21803182086034179
0.27563430488572027,0.5898644667059517
0.2468546865170895,0.0995875073659399
0.2774690710840847,0.2068355922215675
0.2940868106521283,0.23040659988214499
0.25969804990564055,0.2769593400117855
0.22305514782973368,0.24867413081909254
0.2020339693856154,0.2256923983500295
0.10604948626546445,0.22392457277548616
0.18709373034179072,0.5845609899823218
0.3414762004613126,0.3170300530347672
0.12906269658209266,0.08603417796110785
0.11123925351226671,0.3441367118444314
0.3111763472426085,0.3252799057159694
0.33749213671629275,0.1991750147318798
0.2445481232962885,0.32469063052445496
0.31662822394631995,0.25633470830878025
0.20801006500314528,0.3258691809074838
0.3144789263996645,0.22510312315851505
0.27217446005451873,0.2121390689451974
0.2914132941916544,0.2746022392457278
0.2552421891381841,0.22687094873305835
0.30850283078213464,0.2846199175014732
0.28150555672048644,0.211549793753683
0.39526106101908154,0.4502062463170301
0.26258125393164183,0.0
0.29198993499685466,0.21331761932822632
0.26095617529880477,0.23453152622274603
0.1813273222897882,0.54449027695934
0.0969280771650241,0.17972893341190338
0.2563430488572027,0.23453152622274603
0.2963933738729293,0.16912197996464348
0.3623401132312854,0.33411903358868594
0.2569721115537848,0.22687094873305835
0.29759907737471164,0.5262227460223925
0.17891591528622353,0.22333529758397172
0.2132522541413294,0.2740129640542133
0.09273432585447682,0.389510901591043
0.20669951771859926,0.27283441367118444
0.20638498637030822,0.23040659988214499
0.16591528622352694,0.0
0.22368421052631576,0.33294048320565706
0.20601803313063535,0.4502062463170301
0.18258544768295237,0.39952857984678847
0.2695533654854267,0.262816735415439
0.216345145732858,0.2280494991160872
0.28826798070874393,0.42604596346493817
0.11868316208848814,0.24219210371243372
0.30373243866638705,0.0
0.14819668693646465,0.43429581614614027
0.27191235059760954,0.14437242192103714
0.3368630740197106,0.23335297583971717
0.2944537638918012,0.2121390689451974
0.1842629482071713,0.2197996464348851
0.28454602642063326,0.23688862698880378
0.2527259383518557,0.2009428403064231
0.2118368630740197,0.42663523865645264
0.11008597190186621,0.45197407189157335
0.2452820297756343,0.32645845609899826
0.4020759068987209,0.47613435474366533
0.3494443279513525,0.2256923983500295
0.30053470329209475,0.3724219210371244
0.31762423988257493,0.21272834413671185
0.1278045711889285,0.23453152622274603
0.0969280771650241,0.20506776664702417
0.1943279513524848,0.2834413671184443
0.2711260222268819,0.2197996464348851
0.286275948836234,0.19387153800824988
0.1337282449150765,0.08898055391868002
0.45161459425456063,0.43547436652916915
0.24554413923254348,0.0023571007660577493
0.26195219123505975,0.21390689451974074
0.2292933529041728,0.624042427813789
0.17708114908785907,0.2309958750736594
0.31767666177395676,0.3724219210371244
0.15448731390228557,0.33294048320565706
0.25020968756552736,0.39422510312315856
0.1943279513524848,0.18149675898644668
0.18856154330048228,0.17913965822038894
0.12701824281820087,0.3441367118444314
0.2098972530928916,0.145550972304066
0.16339903543719855,0.436652916912198
0.17540364856364016,0.21096051856216855
0.3013734535542042,0.13376546847377727
0.1679073180960369,0.18680023571007662
0.22158733487104215,0.16087212728344139
0.19637240511637657,0.22215674720094286
0.30949884671838956,0.30229817324690633
0.2986999370937303,0.2404242781378904
0.24931851541203603,0.22392457277548616
0.21676452086391274,0.10430170889805539
0.09509331096665967,0.2893341190335887
0.1965296707905221,0.3070123747790218
0.1213042566575802,0.30406599882144963
0.1631893478716712,0.3187978786093106
0.18242818200880687,0.2687094873305834
0.2618473474522961,0.23335297583971717
0.062382050744390856,0.5680612846199176
0.15810442440763262,0.19858573954036537
0.27400922625288315,0.2905126694166176
0.2963933738729293,0.29994107248084856
0.2564478926399665,0.19033588685916325
0.33958901237156636,0.42251031231585157
0.12864332145103793,0.3164407778432528
0.09855315579786117,0.0
0.08036275948836233,0.2557454331172658
0.1898720905850283,0.22392457277548616
0.3153700985531558,0.12846199175014733
0.22709163346613545,0.10960518562168534
0.19878381211994128,0.09840895698291102
0.2484797651499266,0.20919269298762522
0.23018452505766407,0.16912197996464348
0.16051583141119732,0.300530347672363
0.09886768714615222,0.42604596346493817
0.29565946739358356,0.0023571007660577493
0.236475152023485,0.23747790218031822
0.241088278465087,0.21626399528579845
0.1831096665967708,0.13847967000589276
0.2899454812329629,0.2781378903948144
0.24517718599287058,0.24219210371243372
0.1320507443908576,0.36122569239835006
0.14594254560704548,0.17265763111373011
0.20077584399245124,0.1803182086034178
0.2565003145313483,0.22981732469063054
0.30525267351646046,0.33588685916322925
0.2371042147200671,0.1408367707719505
0.28737680855525266,0.23865645256334708
0.2981757181799119,0.22863877430760168
0.25230656322080103,0.2068355922215675
0.24224156007548753,0.20919269298762522
0.26656531767666175,0.18149675898644668
0.2009855315579786,0.24219210371243372
0.21335709792409308,0.38008249852681203
0.27946110295659465,0.22156747200942842
0.14830153071922833,0.211549793753683
0.2114699098343468,0.18738951090159106
0.2392010903753407,0.3936358279316441
0.223264835395261,0.17442545668827342
0.20219123505976094,0.23865645256334708
0.11831620884881526,0.211549793753683
0.22148249108827842,0.32822628167354156
0.22515202348500735,0.1909251620506777
0.1735164604738939,0.21449616971125518
0.12078003774376178,0.24219210371243372
0.3424722163975676,0.25692398350029466
0.20198154749423358,0.17383618149675897
0.15773747116795972,0.4390100176782558
0.24271335709792405,0.33058338243959934
0.15763262738519604,0.1962286387743076
0.05860767456489829,0.5586328815556866
0.2782553994548123,0.2769593400117855
0.13435730761165862,0.8456098998232175
0.2020339693856154,0.2875662934590454
0.20397357936674354,0.502651738361815
0.2817676661773956,0.044784914555097234
0.20890123715663658,0.18562168532704773
0.1598867687146152,0.044784914555097234
0.14332145103795346,0.3111373011196229
0.28826798070874393,0.21567472009428404
0.057087439714824904,0.27578078962875663
0.23720905850283078,0.1437831467295227
0.30273642273013207,0.1991750147318798
0.18583560494862653,0.3176193282262817
0.23385405745439292,0.16971125515615793
0.21608303627594883,0.18915733647613436
0.1791780247431327,0.4973482616381851
0.3122247850702453,0.35415439010017685
0.1951142797232124,0.18149675898644668
0.2911511847347452,0.41484973482616383
0.12733277416649194,0.2575132586918091
0.3091318934787167,0.3352975839717148
0.21278045711889282,0.2545668827342369
0.3721954288110715,0.41484973482616383
0.29120360662612704,0.20329994107248087
0.24481023275319772,0.41190335886859164
0.14038582512057035,0.22392457277548616
0.2270392115747536,0.3211549793753683
0.26441602013000626,0.18326458456099
0.36579995806248683,0.0
0.1514468442021388,0.0
0.3042566575802055,0.54449027695934
0.26242398825749635,0.6988803771361226
0.23747116795973994,0.19563936358279319
0.1783916963724051,0.3187978786093106
0.11207800377437617,0.18974661166764878
0.22908366533864538,0.39186800235710084
0.38142168169427554,0.23453152622274603
0.1907632627385196,0.2799057159693577
0.11642902075906898,0.23217442545668826
0.17744810232753197,0.2121390689451974
0.09011323128538476,0.24278137890394816
0.2742713357097924,0.23747790218031822
0.2024009226252883,0.19681791396582204
0.21817991193122246,0.2009428403064231
0.30011532816104003,0.3187978786093106
0.2616376598867687,0.23158515026517384
0.2957118892849654,0.29522687094873307
0.2517823443069826,0.1708898055391868
0.31741455231704757,0.25397760754272247
0.188980918431537,0.34472598703594576
0.24952820297756342,0.29699469652327637
0.1644998951562172,0.0
0.3236003355001048,0.20742486741308191
0.2039211574753617,0.28697701826753097
0.33958901237156636,0.2339422510312316
0.34530299853218704,0.34060106069534474
0.3026315789473684,0.23335297583971717
0.1174774585867058,0.15144372421921037
0.31809603690501154,0.20329994107248087
0.34488362340113227,0.17913965822038894
0.36600964562801425,0.22746022392457277
0.12172363178863493,0.0789628756629346
0.29026001258125395,0.1561579257513259
0.18887607464877332,0.23453152622274603
0.17907318096036903,0.15439010017678256
0.1938561543300482,0.18385385975250443
0.3164709582721744,0.2197996464348851
0.3148983015307192,0.3930465527401297
0.24114070035646887,0.2810842663523866
0.35515831411197313,0.20919269298762522
0.2817676661773956,0.0
0.18919060599706436,0.23158515026517384
0.22850702453344512,0.23040659988214499
0.22095827217446007,0.24926340601060698
0.15092262528832037,0.3559222156747201
0.24386663870832456,0.2292280494991161
0.3175718179911931,0.17796110783736005
0.3178863493394841,0.31408367707719503
0.27306563220801006,0.20742486741308191
0.30457118892849655,0.48143783146729524
0.27075906898720903,0.3323512080141426
0.1394422310756972,0.14437242192103714
0.430069196896624,0.3618149675898645
0.24895156217236317,0.3164407778432528
0.3171000209687565,0.0
0.16140700356468862,0.32645845609899826
0.18122247850702453,0.3618149675898645
0.24612078003774374,0.2451384796700059
0.18326693227091634,0.27106658809664114
0.38959949674984273,0.20624631703005306
0.19962256238205073,0.21272834413671185
0.29707485846089327,0.22215674720094286
0.33277416649192704,0.18267530936947557
0.07685049276577899,0.5769004124926341
0.3358146361920738,0.40365350618738954
0.313325644789264,0.2581025338833235
0.17493185154120358,0.22863877430760168
0.18877123086600964,0.0
0.29985321870413084,0.22746022392457277
0.1988362340113231,0.07071302298173247
0.2665128957852799,0.1661756040070713
0.25377437617949256,0.20860341779611077
0.37869574334241973,0.23335297583971717
0.21996225623820506,0.22333529758397172
0.234483120150975,0.23747790218031822
0.19804990564059552,0.2769593400117855
0.19605787376808553,0.26163818503241015
0.21304256657580203,0.3347083087802004
0.25802054938142166,0.26753093694755453
0.12853847766827428,0.20153211549793754
0.23186202558188299,0.33706540954625813
0.30336548542671415,0.22687094873305835
0.24674984273432582,0.05715969357690042
0.25366953239672885,0.1803182086034178
0.2561333612916754,0.46965232763700654
0.24176976305305095,0.31408367707719503
0.22656741455231702,0.2746022392457278
0.2667225833508073,0.18149675898644668
0.36061019081568463,0.2256923983500295
0.15595512686097712,0.19740718915733646
0.10033550010484377,0.2751915144372422
0.17231075697211154,0.5350618738951091
0.16816942755294612,0.37418974661166765
0.2844936045292514,0.26988803771361225
0.12853847766827428,0.18444313494401887
0.22855944642482698,0.17972893341190338
0.20182428182008805,0.06482027106658811
0.13933738729293352,0.17913965822038894
0.22431327322289785,0.2068355922215675
0.13970434053260639,0.2787271655863288
0.09546026420633257,1.0
0.19684420213881318,0.17324690630524456
0.30630111134409727,0.2150854449027696
0.10935206542252045,0.12610489098408958
0.21435311386034808,0.19740718915733646
0.1591004403438876,0.2056570418385386
0.17404067938771228,0.1614614024749558
0.4342105263157895,0.0
0.2047074858460893,0.21862109605185623
0.14416020130006288,0.03653506187389511
0.2798804780876494,0.21567472009428404
0.20460264206332562,0.0
0.14143426294820716,0.516205067766647
0.12665128957852798,0.37183264584560993
0.2948731390228559,0.2292280494991161
0.3833088697840218,0.33883323512080143
0.29005032501572653,0.2822628167354155
0.2380478087649402,0.40365350618738954
0.15931012790941496,0.20329994107248087
0.33308869784021805,0.0
0.217341161669113,0.17855038302887452
0.31972111553784854,0.220978196817914
0.28758649612078,0.2339422510312316
0.22515202348500735,0.29758397171479084
0.39138184105682533,0.2751915144372422
0.3175718179911931,0.4808485562757808
0.2871146990983434,0.1962286387743076
0.17708114908785907,0.3070123747790218
0.24868945271545392,0.23276370064820273
0.22357936674355208,0.0
0.4631474103585657,0.04714201532115498
0.5979765149926609,0.0
0.5195533654854267,0.0
0.5452400922625288,0.03594578668238067
0.20386873558397986,0.0
0.4916649192702872,0.0
0.609823862444957,0.0
0.6691130215978193,0.0695344725987036
0.5829838540574543,0.0
0.26420633256447895,0.0
0.5793667435521074,0.06187389510901591
0.5423568882365275,0.0
0.5951457328580415,0.0
0.5266827427133571,0.06364172068355922
0.30294611029565943,0.0
0.658628643321451,0.0
0.47447053889704344,0.0
0.6678548962046551,0.0
0.7093730341790732,0.0
0.598920109037534,0.0
0.6821660725518977,0.0
0.6013315160410987,0.0
0.6159048018452505,0.0
0.6547494233591947,0.04537418974661167
0.4781400712937723,0.0
0.5167225833508072,0.0
0.5852379953868736,0.017088980553918682
0.60222268819459,0.01944608131997643
0.1293772279303837,0.0
0.4991088278465086,0.0
0.5167750052421891,0.08780200353565115
0.5163556301111343,0.0
0.44002935625917383,0.0
0.5647410358565736,0.0
0.537901027469071,0.06246317030053035
0.49119312224785067,0.11608721272834413
0.5004717970224366,0.0
